,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.61,0.51,0.13,0.30,-,0.50,-,-
1,6,3,5,3,,3,,
2,0.59,0.48,0.12,0.28,0.52,0.44,0.18,0.38
3,0.73,0.50,0.17,0.38,0.66,0.49,0.20,0.47
4,62%,-24%,143%,36%,-10%,-2%,18%,24%
