,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.38,0.16,-0.02,0.20,0.17,-0.07,0.02,0.01
1,14,16,18,14,13,12,13,12
2,0.47,0.22,0.07,0.21,0.15,-0.07,-0.01,0.02
3,0.03,-0.11,0.09,0.16,0.05,-0.03,-0.06,-0.06
4,133%,-283%,-77%,33%,67%,73%,-167%,-138%
