,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.20,0.70,0.44,0.36,0.10,0.84,-0.16,0.67
1,12,17,4,7,6,7,10,8
2,0.17,0.69,0.40,0.31,0,0.81,-0.24,0.62
3,-0.01,0.75,0.44,0.48,0.14,1.04,-0.17,0.78
4,-103%,188%,-41%,41%,1500%,39%,-139%,63%
