,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.90,1.18,0.85,1.11,1.70,1.29,1.51,1.50
1,34,24,28,22,14,15,10,15
2,1.87,1.14,0.82,1.07,1.62,1.13,1.38,1.37
3,1.89,1.19,0.92,1.45,1.90,1.33,1.74,1.65
4,7%,2%,-45%,10%,0%,12%,89%,14%
