,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.89,0.90,1.38,1.47,1.19,1.56,1.75
1,,3,3,3,6,7,5,7
2,-,0.88,0.85,1.36,1.46,1.14,1.48,1.61
3,1.19,1.10,0.15,1.19,1.44,1.70,2.20,2.57
4,-10%,3%,-90%,47%,21%,55%,1367%,116%
