,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.14,0.55,0.06,0.43,0.92,0.59,0.74,0.87
1,8,4,5,6,6,4,4,4
2,1.08,0.52,-0.08,0.36,0.91,0.47,0.65,0.78
3,1.11,0.35,0.13,0.53,1.06,0.70,0.81,0.85
4,-3%,-54%,-86%,-44%,-5%,100%,523%,60%
