,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.50,0.14,0.29,0.20,-,0.22,0.60,-
1,6,5,5,3,,3,3,
2,0.48,0.11,0.27,0.10,0.17,0.18,0.56,0.26
3,0.57,0.37,0.65,0.24,0.35,0.45,0.66,0.41
4,10%,362%,0%,-29%,-39%,22%,2%,71%
