,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21
0,-,-,-,-,0.23,0.14,0.23,0.30
1,,,,,4,4,4,7
2,-,-,-,0.19,0.22,0.12,0.22,0.26
3,0.16,0.11,0.08,0.25,0.23,0.15,0.30,0.25
4,-,-,-,19%,44%,36%,275%,0%
