,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.48,1.12,-,-,-,1.23,-,-
1,3,3,,,,3,,
2,0.47,1.11,-0.06,-0.23,0.54,1.20,0,-0.17
3,0.47,1.15,-0.01,-0.06,0.62,1.26,0.02,-0.17
4,21%,6%,92%,80%,32%,10%,300%,-183%
