,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.77,0.72,0.72,0.60,0.67,0.78,-,-
1,6,4,4,3,3,4,,
2,-,-,-,-,-,-,-,-
3,0.77,0.69,0.50,0.46,0.81,0.65,0.74,0.75
4,8%,17%,-32%,-42%,5%,-6%,48%,63%
