,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.40,0.45,0.28,0.42,0.54,0.54,0.63,0.63
1,15,10,10,9,11,9,9,8
2,0.39,0.44,0.26,0.42,0.51,0.50,0.61,0.63
3,0.48,0.38,0.37,0.59,0.61,0.58,0.62,0.57
4,12%,-19%,-26%,31%,27%,53%,68%,-3%
