,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,2.95,2.79,0.39,3.45,3.83,4.66,6.50,6.81
1,95,91,73,61,41,65,36,39
2,2.74,2.88,0.35,3.47,3.73,4.92,6.53,6.32
3,2.86,3.08,0.40,3.76,3.48,5.36,7.46,7.02
4,66%,-9%,-90%,-2%,22%,74%,1765%,87%
