,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,0.94,0.80,0.31,0.84,0.95,0.73,-,0.91
1,6,11,6,6,4,5,,4
2,0.94,0.75,0.26,0.82,0.79,0.71,0.81,0.93
3,1.05,0.67,0.81,1.17,0.83,0.81,0.76,0.72
4,27%,8%,8%,83%,-21%,21%,-6%,-38%
