,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,0.08,0.08
1,,,,,,,3,5
2,-,-,-,-,-,-,0.07,0.06
3,-0.06,-0.08,0,0.12,0.12,0.06,0.09,0.08
4,-160%,-500%,-100%,1100%,300%,175%,-,-33%
