,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.77,0.62,0.54,0.78,1.17,1.10,1.14,1.04
1,31,25,18,22,15,11,18,14
2,0.79,0.55,0.51,0.71,1.10,1.04,1.03,0.89
3,1.42,0.64,0.85,0.89,1.21,1.39,1.33,0.97
4,61%,39%,42%,16%,-15%,117%,56%,9%
