,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.64,0.50,0.40,0.58,0.81,1.10,1.06,1.02
1,6,7,5,6,6,4,4,3
2,0.63,0.48,0.35,0.54,0.71,1.02,0.97,0.84
3,0.65,0.64,0.75,0.90,1.22,1.26,1.27,0.91
4,3%,25%,121%,125%,88%,97%,69%,1%
