,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.27,0.31,0.33,0.41,0.39,0.40,0.56,0.60
1,12,9,15,11,6,10,10,8
2,0.26,0.31,0.32,0.38,0.36,0.38,0.53,0.58
3,0.31,0.37,0.41,0.41,0.37,0.42,0.53,0.64
4,42%,35%,27%,14%,21%,15%,31%,56%
