,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.44,0.32,0.20,0.33,0.49,0.39,0.48,0.50
1,10,7,5,3,4,5,3,5
2,1.42,0.27,0.19,0.31,0.45,0.35,0.42,0.47
3,1.40,0.27,0.31,0.40,0.53,0.45,0.46,0.57
4,6%,-70%,-85%,-80%,-62%,67%,48%,42%
