,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.59,0.39,0.47,1.01,-,0.53,0.89,1.16
1,5,5,4,3,,4,3,5
2,0.58,0.38,0.42,0.96,0.63,0.50,0.87,1.17
3,0.62,0.47,0.84,1.06,0.59,0.53,0.80,0.91
4,32%,68%,15%,12%,-5%,13%,-5%,-14%
