,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.17,-0.30,-0.77,-0.71,-0.65,-0.61,-0.54,-0.52
1,6,11,8,5,4,6,5,6
2,0.16,-0.30,-0.87,-0.72,-0.66,-0.70,-0.52,-0.55
3,0.16,-0.29,-1.30,-0.82,-0.77,-0.72,-0.52,-0.50
4,-53%,-185%,-642%,-404%,-581%,-148%,60%,39%
