,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,1.19,0.16,1.42,2.54,2.98,4.39,4.11
1,,15,8,7,9,10,12,12
2,-,0.72,-0.13,1.55,2.42,2.83,4.11,3.51
3,2.25,-0.25,-1.20,2.45,2.59,5.04,5.55,3.54
4,11%,-112%,-152%,4%,15%,2116%,563%,44%
