,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.06,-0.04,0,0.03,0.04,0.06,0.09,0.12
1,5,5,6,4,3,3,3,3
2,-0.06,-0.05,-0.01,0.01,0.03,0.05,0.07,0.11
3,-0.05,-0.01,0.01,0.02,0.05,0.08,0.10,0.09
4,-67%,67%,-75%,200%,200%,900%,900%,350%
