,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.15,0.83,-,-,-,1.33,-,0.96
1,8,3,,,,3,,3
2,0.18,0.88,0.78,1.06,0.69,1.22,1.18,0.80
3,0.21,1.07,1.86,1.23,1.38,1.34,1.13,0.64
4,181%,23%,151%,58%,557%,25%,-39%,-48%
