,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,-,-,-,-,-,-,-,-0.08
1,,,,,,,,10
2,-,-,-,-,-,-,-,-0.12
3,-2.93,-2.37,-1.68,-2.18,-1.72,-0.17,-0.13,-0.14
4,-,-,-,-,41%,93%,92%,93%
