,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.62,0.68,0.59,0.71,0.74,0.85,0.90,0.85
1,7,8,6,6,5,6,5,6
2,0.60,0.65,0.54,0.67,0.71,0.83,0.87,0.85
3,0.81,0.81,0.74,0.73,0.79,0.88,0.99,1.01
4,62%,53%,23%,6%,-2%,9%,34%,38%
