,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.38,1.30,1.03,1.23,1.35,1.44,1.66,1.61
1,10,8,8,6,5,7,7,7
2,1.35,1.30,1.00,1.20,1.31,1.41,1.62,1.59
3,1.33,1.33,1.10,1.40,1.37,1.51,1.61,1.63
4,2%,-8%,-27%,-8%,3%,14%,46%,16%
