,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.18,0,-0.14,-0.06,0.14,0.46,0.25,0.32
1,9,8,9,8,8,9,11,9
2,-0.11,0,-0.16,-0.07,0.06,0.55,0.23,0.30
3,-0.02,-0.13,-0.37,0.03,-0.03,0.62,0.14,0.19
4,-104%,-137%,-76%,106%,-50%,577%,137%,533%
