,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.47,0.44,-,-,-,0.49,-,-
1,5,6,,,,4,,
2,0.45,0.44,0.30,0.43,0.43,0.47,0.48,0.46
3,0.43,0.48,0.73,0.17,0.49,0.61,0.53,0.46
4,-4%,-2%,70%,-62%,14%,27%,-27%,171%
