,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,3.73,2.74,2.32,2.85,3.96,4.58,4.29,4.35
1,16,11,8,7,6,10,7,6
2,3.65,2.64,2.28,2.81,3.80,4.40,4.12,4.06
3,3.56,2.67,2.41,3.27,4.46,4.79,4.57,4.55
4,15%,-9%,-20%,-5%,25%,79%,90%,39%
