,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.51,1.22,0.98,1.35,1.50,1.47,1.92,1.90
1,10,7,8,12,6,7,7,8
2,1.46,1.20,0.93,1.32,1.38,1.46,1.84,1.85
3,1.54,1.39,1.13,1.60,1.55,1.81,2.06,1.98
4,8%,12%,-28%,0%,0%,30%,82%,24%
