,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.08,-0.13,-0.29,-0.14,-,-0.07,0.08,-
1,6,5,3,4,,4,3,
2,-0.12,-0.15,-0.31,-0.17,-0.14,-0.09,0.06,-0.13
3,-0.09,-0.16,-0.23,-0.12,-0.12,-0.08,-0.03,-0.11
4,0%,-167%,-560%,-400%,-33%,50%,87%,8%
