,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.91,0.05,0.32,-,-,0.30,0.56,-
1,6,4,3,,,3,3,
2,0.93,0.06,0.41,0.65,0.61,0.22,0.51,0.63
3,0.67,0.34,0.37,0.72,0.69,0.31,0.61,0.30
4,-32%,3500%,106%,89%,3%,-9%,65%,-58%
