,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-0.51,-0.05,-0.14,-0.17,-0.19,-0.08
3,-0.29,-0.59,-0.67,0.15,-0.23,-0.18,-0.22,-0.32
4,56%,16%,-22%,134%,21%,69%,67%,-313%
