,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.70,0.46,0.49,0.61,0.74,0.66,0.60,0.65
1,9,9,9,7,8,6,5,6
2,0.68,0.45,0.47,0.58,0.65,0.61,0.54,0.58
3,0.69,0.57,0.59,0.72,0.69,0.64,0.67,0.61
4,13%,46%,28%,20%,0%,12%,14%,-15%
