,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.91,0.48,0.72,0.78,-,0.96,1.44,3.08
1,3,4,3,3,,5,4,5
2,0.98,0.48,0.70,0.75,0.69,0.88,1.38,2.92
3,0.50,0.89,0.60,1.02,1.17,1.99,8.82,8.51
4,-58%,39%,-29%,31%,134%,124%,1370%,734%
