,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.63,0.46,0.44,0.38,-,-,-,0.27
1,7,5,4,3,,,,3
2,0.59,0.44,0.44,0.36,0.23,0.12,0.14,0.25
3,0.58,0.59,0.42,0.46,0.37,-0.06,0.13,0.17
4,-23%,-20%,-47%,-43%,-36%,-110%,-68%,-63%
