,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.15,-,-,-,1.30,-,-
1,,5,,,,3,,
2,-,-0.02,0.52,1.57,1.65,1.01,1.96,2.48
3,0.87,0.56,1.37,2.21,2.09,1.92,3.17,3.17
4,24%,293%,69%,73%,140%,243%,131%,43%
