,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,0.65,0.42,0.21,0.57,0.50
3,0.43,0.71,0.73,0.68,0.33,0.35,0.60,0.57
4,7%,22%,12%,0%,-23%,-51%,-18%,-16%
