,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-,-
1,,,,,,,,
2,-,-,-,-,-,-,-0.23,-0.24
3,-1.42,-3.02,-4.25,-0.16,-0.19,-0.24,-0.27,-0.30
4,-,-,-75%,91%,87%,92%,94%,-87%
