,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.08,0.13,0.43,0.20,-0.08,0.18,0.79,0.16
1,7,3,4,8,4,7,6,5
2,0.06,0.16,0.45,0.16,-0.10,0.14,0.73,0.09
3,0,0.20,0.70,-0.05,-0.10,0.39,0.65,0.10
4,-100%,-26%,312%,-112%,-,93%,-7%,306%
