,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.73,0.41,0.69,1.34,1.10,1.10,1.44,1.85
1,5,9,12,7,6,4,7,4
2,0.65,0.32,0.66,1.27,0.95,1.04,1.37,1.80
3,0.50,0.37,0.98,1.60,1.27,1.30,1.44,1.92
4,-22%,-35%,11%,52%,154%,251%,47%,20%
