,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.09,0.07,0.09,0.22,0.34,0.26,0.30,0.38
1,8,4,7,5,5,8,5,6
2,0.07,0.06,0.07,0.20,0.32,0.23,0.27,0.35
3,0.11,0.22,0.11,0.22,0.30,0.25,0.35,0.40
4,169%,257%,283%,340%,173%,14%,218%,82%
