,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22,FQ3 '22
0,0.62,0.71,0.70,0.89,1.03,1.00,1.07,1.14
1,112,125,110,98,110,86,84,77
2,0.56,0.69,0.67,0.75,0.75,0.88,0.92,0.92
3,0.63,0.70,1.44,1.74,1.04,1.21,1.48,1.27
4,9%,-25%,118%,132%,65%,73%,3%,-27%
