,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.07,0.26,0.39,0.67,0.28,0.63,0.69
1,,5,10,9,8,14,9,16
2,-,0.07,0.16,0.37,0.62,0.22,0.56,0.60
3,0.48,0.11,0.41,0.61,0.74,0.38,0.68,0.64
4,26%,38%,24%,103%,54%,245%,66%,5%
