,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,-,-,-,-,-,-0.42,-0.38
1,,,,,,,6,5
2,-,-,-,-,-,-,-0.42,-0.36
3,-0.58,-0.63,-0.56,-0.43,-0.46,-0.49,-0.44,-0.32
4,9%,10%,15%,38%,21%,22%,21%,26%
