,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.13,0.61,-0.08,0.45,0.67,0.69,1.01,1.08
1,51,54,73,46,38,38,36,26
2,1.12,0.29,-0.20,0.46,0.64,0.64,0.94,0.96
3,0.93,0.80,-0.56,0.42,0.64,1.05,1.38,1.05
4,-23%,-33%,-143%,-61%,-32%,31%,349%,150%
