,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,3.61,4.13,2.80,3.97,4.36,5.20,4.32,4.89
1,7,7,4,4,6,8,3,3
2,3.54,4.08,2.33,3.87,4.15,5.06,4.15,4.66
3,3.81,4.27,2.77,4.80,4.60,5.05,5.56,6.15
4,12%,16%,-16%,33%,21%,18%,101%,28%
