,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.08,0.09,0.15,0.15,-,0.19,0.23,0.25
1,6,4,5,3,,4,3,3
2,0.08,0.09,0.14,0.14,0.14,0.18,0.22,0.24
3,0.07,0.17,0.16,0.15,0.16,0.27,0.21,0.46
4,-46%,70%,100%,50%,129%,59%,31%,207%
