,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.65,0.31,-0.67,0.29,0.42,0.50,0.56,0.54
1,9,7,7,4,4,8,7,5
2,0.62,0.26,-0.82,0.29,0.41,0.47,0.49,0.46
3,0.67,0.47,-0.69,0.37,0.24,0.66,0.59,0.41
4,-6%,-40%,-179%,-50%,-64%,40%,186%,11%
