,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.03,0.41,0.23,-,-,0.48,-,0.25
1,6,4,4,,,5,,3
2,0.03,0.39,0.21,0.23,0.04,0.36,0.23,0.27
3,0.10,0.59,0.56,0.66,0.12,0.48,0.17,0.24
4,-29%,18%,100%,340%,20%,-19%,-70%,-64%
