,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.02,-0.06,-,-,-,-0.14,0.03,0
1,8,5,,,,4,4,3
2,0.02,-0.06,-0.32,-0.24,-0.19,-0.14,-0.01,0.02
3,-0.05,-0.07,-0.16,-0.16,-0.25,-0.04,0,0.05
4,-145%,-158%,-278%,-300%,-400%,43%,100%,131%
