,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.55,0.66,-0.77,-0.20,0.15,0.91,1.60,2.22
1,51,37,32,28,32,35,28,31
2,1.47,0.65,-0.89,-0.26,0.09,0.89,1.59,2.20
3,1.49,1.58,-1.59,0.11,-0.01,0.90,1.71,2.96
4,-24%,14%,-184%,-93%,-101%,-43%,208%,2591%
