,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.66,0.39,0.27,0.48,0.55,0.22,0.45,0.41
1,11,11,9,7,6,6,4,5
2,0.65,0.41,0.28,0.44,0.53,0.19,0.42,0.40
3,0.66,0.21,0.53,0.50,0.53,0.28,0.37,0.29
4,14%,-49%,-2%,-15%,-20%,33%,-30%,-42%
