,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.08,0.27,0.16,1.44,1.83,2.95,4.55,3.60
1,8,6,7,5,5,11,9,9
2,0.10,0.31,0.16,1.45,1.74,2.70,4.35,3.42
3,0.05,0.34,0.43,1.56,2.01,3.01,4.74,3.87
4,-74%,162%,291%,1850%,3920%,785%,1002%,148%
