,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.01,0.94,0.13,0.97,1.31,1.36,1.32,1.32
1,9,10,3,3,4,6,5,6
2,1.02,0.97,0.05,1.00,1.25,1.32,1.26,1.18
3,1.01,0.99,0.05,1.08,1.23,1.34,1.32,1.29
4,-12%,-8%,-95%,10%,21%,35%,2538%,19%
