,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,1.61,2.92,3.11,-,6.12,5.72,3.54,3.50
1,5,4,6,,4,4,4,3
2,1.57,2.94,2.89,5.34,5.92,5.74,3.29,3.43
3,1.88,3.73,4.39,7.03,5.97,5.15,2.94,3.80
4,262%,543%,377%,366%,218%,38%,-33%,-46%
