,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.43,0.38,0.36,0.38,0.45,0.44,0.48,0.52
1,22,16,22,21,13,12,6,9
2,0.42,0.37,0.35,0.38,0.43,0.42,0.46,0.50
3,0.42,0.41,0.33,0.51,0.45,0.47,0.48,0.54
4,5%,11%,-15%,16%,7%,15%,45%,6%
