,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.25,0.02,-0.19,-0.14,0.10,0.06,-0.03,0.04
1,7,7,11,4,10,8,5,6
2,0.24,0,-0.12,-0.07,0.07,0.01,-0.06,0.03
3,0.27,-0.08,-0.46,-0.02,0.12,0,-0.09,0.08
4,13%,-162%,-388%,-129%,-56%,100%,80%,500%
