,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-0.60,-0.57,-0.46,-,-0.45,-,-,-0.54
1,5,3,3,,3,,,4
2,-0.59,-0.56,-0.49,-0.51,-0.43,-0.47,-0.62,-0.54
3,-0.70,-0.20,-0.22,-0.44,-2.37,-0.96,-0.64,-0.59
4,-233%,68%,62%,33%,-239%,-380%,-191%,-34%
