,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.85,0.60,0.36,0.64,1.05,1.00,1.20,1.23
1,6,6,5,5,6,8,5,6
2,0.83,0.59,0.38,0.60,0.92,1.00,1.11,1.16
3,0.90,0.37,1.11,0.98,0.89,1.33,1.34,1.19
4,1%,-56%,8%,14%,-1%,259%,21%,21%
