,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,-,0.64,-,-,-,0.68,-,-
1,,4,,,,3,,
2,-,0.64,0.47,0,0.65,0.65,0.78,0.52
3,0.63,0.66,0.77,0.42,0.75,0.87,1.09,0.65
4,57%,-7%,17%,-26%,19%,32%,42%,55%
