,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22,FQ2 '22
0,1.62,0.20,-1.14,0.08,1.07,0.17,0.87,1.05
1,22,27,12,11,11,11,13,16
2,1.58,0.13,-1.16,0.04,1.00,0.03,0.80,0.95
3,1.66,0.11,-1.04,0.90,1.65,0.38,1.42,1.53
4,-6%,-83%,-209%,-22%,0%,245%,237%,70%
