,FQ4 '19,FQ1 '20,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21
0,0.33,0.15,-0.05,-0.37,-0.34,-0.22,-0.14,0
1,8,8,7,7,5,3,4,4
2,0.32,0.11,-0.12,-0.61,-0.36,-0.24,-0.20,-0.03
3,0.36,0.20,-0.02,-0.38,-0.33,-0.06,-0.12,0.05
4,20%,67%,-105%,-215%,-192%,-130%,-500%,113%
