,FQ2 '20,FQ3 '20,FQ4 '20,FQ1 '21,FQ2 '21,FQ3 '21,FQ4 '21,FQ1 '22
0,0.97,1.00,0.69,0.67,-,-,-,-
1,4,5,4,3,,,,
2,0.97,1.01,0.68,0.64,0.76,1.05,1.18,1.26
3,0.97,1.02,0.80,0.89,0.98,1.37,1.50,1.36
4,-2%,-12%,-33%,-13%,1%,34%,87%,53%
